ID,TEXT,EVENT_TYPE,EVENT_GROUP,SENTIMENT_VALENCE,EMOTION,SARCASM,TENSE,CERTAINTY,GENERATED
evt_011018,"My brother bought a $10,000 motorcycle and our mom is having a complete meltdown.",bought_expensive_item,financial,0.2,fear,FALSE,past,0.9,TRUE
evt_011019,Just bought a Rolex to celebrate my promotion - never thought I'd be able to afford something like this.,bought_expensive_item,financial,0.9,gratitude,FALSE,past,0.9,TRUE
evt_011020,Bought an expensive piece of art on impulse and now I'm questioning my life choices.,bought_expensive_item,financial,0.3,guilt,FALSE,past,0.8,TRUE
evt_011021,My roommate bought a $1500 espresso machine while complaining about rent money - make it make sense.,bought_expensive_item,financial,0.2,frustration,FALSE,past,0.9,TRUE
evt_011022,Just bought my first designer coat and I feel like I'm pretending to be someone I'm not.,bought_expensive_item,financial,0.4,confusion,FALSE,past,0.6,TRUE
evt_011023,Bought a high-end gaming PC and my productivity has never been lower - worth every penny though.,bought_expensive_item,financial,0.7,joy,FALSE,past,0.8,TRUE
evt_011024,"My dad bought a $15,000 fishing boat at 65 and mom is not speaking to him.",bought_expensive_item,financial,0.1,anger,FALSE,past,0.9,TRUE
evt_011025,Finally saved up and bought the piano I've wanted since childhood - 30 years later but who's counting.,bought_expensive_item,financial,0.8,relief,FALSE,past,0.9,TRUE
evt_011026,Just bought a $500 skincare routine because apparently my face is worth more than my car payment.,bought_expensive_item,financial,0.4,guilt,TRUE,past,0.8,TRUE
evt_011027,Bought my son an expensive guitar for his birthday and seeing his face light up was priceless.,bought_expensive_item,financial,0.9,joy,FALSE,past,0.9,TRUE
evt_011028,My sister bought a $2000 purse while living paycheck to paycheck and I'm worried about her priorities.,bought_expensive_item,financial,0.2,fear,FALSE,past,0.8,TRUE
evt_011029,Just bought a $3000 bike because apparently my midlife crisis comes with good cardio.,bought_expensive_item,financial,0.6,joy,TRUE,past,0.8,TRUE
evt_011030,Bought an expensive vacuum cleaner and I'm embarrassed about how excited I am about cleaning.,bought_expensive_item,financial,0.7,shame,FALSE,past,0.8,TRUE
evt_011031,My girlfriend bought a $4000 handbag and I'm trying to be supportive but internally screaming.,bought_expensive_item,financial,0.3,frustration,FALSE,past,0.9,TRUE
evt_011032,Just bought a $1200 standing desk because apparently sitting is the new smoking.,bought_expensive_item,financial,0.5,neutral,TRUE,past,0.7,TRUE
evt_011033,Bought my first Chanel bag today and I feel like I've officially made it in life.,bought_expensive_item,financial,0.9,pride,FALSE,past,0.9,TRUE
evt_011034,My husband bought a $2500 grill and now he thinks he's Gordon Ramsay.,bought_expensive_item,financial,0.6,neutral,TRUE,past,0.9,TRUE
evt_011035,Just spent my entire tax refund on a new wardrobe and I regret nothing... yet.,bought_expensive_item,financial,0.7,joy,FALSE,past,0.6,TRUE
evt_011036,Bought an expensive collector's item and my partner thinks I've lost my mind.,bought_expensive_item,financial,0.4,frustration,FALSE,past,0.8,TRUE
evt_011037,My mom bought herself a $5000 spa package for her 60th birthday and she deserves every penny.,bought_expensive_item,financial,0.8,gratitude,FALSE,past,0.9,TRUE
evt_011038,Just bought a $800 jacket and I'm trying to convince myself it's an investment piece.,bought_expensive_item,financial,0.4,guilt,FALSE,past,0.6,TRUE
evt_011039,Bought an expensive telescope and now my neighbors think I'm either an astronomer or a spy.,bought_expensive_item,financial,0.7,joy,FALSE,past,0.8,TRUE
evt_011040,My college student just bought $200 textbooks and I'm questioning the entire education system.,bought_expensive_item,financial,0.2,anger,FALSE,past,0.9,TRUE
evt_011041,Finally bought the designer wedding shoes I've been dreaming about since I got engaged.,bought_expensive_item,financial,0.9,joy,FALSE,past,0.9,TRUE
evt_011042,Just bought a $1500 coffee table and my cat has already claimed it as their new scratching post.,bought_expensive_item,financial,0.3,frustration,FALSE,past,0.9,TRUE
evt_011043,Bought my first luxury watch and keep checking the time just to admire it.,bought_expensive_item,financial,0.8,pride,FALSE,past,0.9,TRUE
evt_011044,My friend just bought a $3000 purse while complaining about student loans - priorities much?,bought_expensive_item,financial,0.2,disgust,TRUE,past,0.9,TRUE
evt_011045,Just bought an expensive air purifier because apparently clean air is a luxury now.,bought_expensive_item,financial,0.4,sadness,TRUE,past,0.8,TRUE
evt_011046,Bought a high-end kitchen knife set and now I feel obligated to actually learn how to cook.,bought_expensive_item,financial,0.6,anxiety,FALSE,past,0.8,TRUE
evt_011047,My grandma bought herself a $2000 recliner and she's happier than I've seen her in years.,bought_expensive_item,financial,0.9,joy,FALSE,past,0.9,TRUE
evt_011048,Just spent $600 on a hair treatment and I'm either going to look amazing or like a science experiment.,bought_expensive_item,financial,0.5,anxiety,FALSE,past,0.5,TRUE
evt_011049,Bought an expensive fountain pen because apparently I'm fancy now and regular pens aren't good enough.,bought_expensive_item,financial,0.6,pride,TRUE,past,0.8,TRUE
evt_011050,My partner bought a $4000 home theater system and I'm torn between being annoyed and impressed.,bought_expensive_item,financial,0.5,confusion,FALSE,past,0.8,TRUE
evt_011051,Just bought my first designer dress for a work event and feeling like I can conquer the world.,bought_expensive_item,financial,0.9,pride,FALSE,past,0.9,TRUE
evt_011052,Bought a $1000 office chair and my back pain has disappeared - should have done this years ago.,bought_expensive_item,financial,0.8,relief,FALSE,past,0.9,TRUE
evt_011053,My teenage daughter bought $150 makeup with her babysitting money and I'm honestly impressed.,bought_expensive_item,financial,0.7,pride,FALSE,past,0.8,TRUE
evt_011054,Just bought a $2000 treadmill that will definitely not become an expensive clothes rack.,bought_expensive_item,financial,0.6,hope,TRUE,past,0.4,TRUE
evt_011055,Bought an expensive bottle of wine to celebrate my promotion and it tastes like liquid gold.,bought_expensive_item,financial,0.9,joy,FALSE,past,0.9,TRUE
evt_011056,My roommate bought a $700 blender and now makes smoothies like it's a full-time job.,bought_expensive_item,financial,0.6,neutral,FALSE,past,0.9,TRUE
evt_011057,Just bought an expensive piece of jewelry for myself because I'm tired of waiting for someone else to do it.,bought_expensive_item,financial,0.8,pride,FALSE,past,0.9,TRUE
evt_011058,Bought a $500 plant because apparently I've reached the level of adulting where I buy expensive foliage.,bought_expensive_item,financial,0.5,confusion,TRUE,past,0.8,TRUE
evt_011059,My son just bought his first car with money he saved from his part-time job and I'm so proud.,bought_expensive_item,financial,0.9,pride,FALSE,past,0.9,TRUE
evt_011060,Just bought a $1200 cookbook collection because apparently I think I'm going to become a chef overnight.,bought_expensive_item,financial,0.4,guilt,TRUE,past,0.7,TRUE
evt_011061,Bought an expensive suit for job interviews and hoping it gives me the confidence I need.,bought_expensive_item,financial,0.7,hope,FALSE,past,0.8,TRUE
evt_011062,My wife bought a $3000 purse and I'm calculating how many groceries that could have bought.,bought_expensive_item,financial,0.2,frustration,FALSE,past,0.9,TRUE
evt_011063,Just bought a professional-grade camera and now I have to actually learn photography to justify it.,bought_expensive_item,financial,0.6,anxiety,FALSE,past,0.8,TRUE
evt_011064,Bought an expensive perfume and feel like I smell like money - literally because that's what I spent.,bought_expensive_item,financial,0.6,joy,TRUE,past,0.8,TRUE
evt_011065,My brother bought a $5000 drum set and our neighbors are planning their revenge.,bought_expensive_item,financial,0.3,fear,FALSE,past,0.9,TRUE
evt_011066,Just bought a luxury spa day package and I feel guilty for spending money on self-care.,bought_expensive_item,financial,0.4,guilt,FALSE,past,0.8,TRUE
evt_011067,Bought an expensive exercise bike that's definitely going to change my life this time.,bought_expensive_item,financial,0.6,hope,TRUE,past,0.5,TRUE
evt_011068,My grandmother bought herself a $4000 cruise and she's more excited than a kid at Christmas.,bought_expensive_item,financial,0.9,joy,FALSE,past,0.9,TRUE
evt_011069,Just bought a $800 winter coat because apparently staying warm is now a luxury expense.,bought_expensive_item,financial,0.4,frustration,TRUE,past,0.8,TRUE
evt_011070,Bought my first piece of real art today and feeling like a sophisticated adult for once.,bought_expensive_item,financial,0.8,pride,FALSE,past,0.8,TRUE
evt_011071,My partner bought a $2000 sound system and our neighbors are no longer our friends.,bought_expensive_item,financial,0.3,anxiety,FALSE,past,0.9,TRUE
evt_011072,Just bought designer sunglasses and now I have to pretend I'm cooler than I actually am.,bought_expensive_item,financial,0.6,anxiety,TRUE,past,0.7,TRUE
evt_011073,Bought an expensive massage chair and my stress levels have officially dropped to zero.,bought_expensive_item,financial,0.9,relief,FALSE,past,0.9,TRUE
evt_011074,My college friend just bought a $1500 handbag while asking to borrow money for rent.,bought_expensive_item,financial,0.1,disgust,FALSE,past,0.9,TRUE
evt_011075,Just bought a $900 office setup and my productivity better increase proportionally to justify this.,bought_expensive_item,financial,0.5,anxiety,FALSE,past,0.7,TRUE
evt_011076,Bought an expensive piece of workout equipment that's going to revolutionize my fitness routine.,bought_expensive_item,financial,0.8,hope,FALSE,past,0.6,TRUE
evt_011077,My sister bought a $2500 wedding dress for a $50 courthouse ceremony - priorities are fascinating.,bought_expensive_item,financial,0.3,confusion,TRUE,past,0.9,TRUE
evt_011078,Just bought a high-end blender and my smoothie game is about to reach professional levels.,bought_expensive_item,financial,0.7,joy,FALSE,past,0.8,TRUE
evt_011079,Bought an expensive leather jacket and now I have to develop a personality to match it.,bought_expensive_item,financial,0.6,anxiety,TRUE,past,0.7,TRUE
evt_011080,My dad bought a $3000 La-Z-Boy and claims it's for his back but we all know it's his throne.,bought_expensive_item,financial,0.7,joy,FALSE,past,0.9,TRUE
evt_011081,Just bought a $600 kitchen gadget that does exactly what my $20 one did but with more style.,bought_expensive_item,financial,0.4,guilt,TRUE,past,0.8,TRUE
evt_011082,Bought an expensive skincare device and hoping it will turn back time like the commercials promise.,bought_expensive_item,financial,0.6,hope,FALSE,past,0.5,TRUE
evt_011083,My spouse bought a $1000 golf club and now thinks they're the next Tiger Woods.,bought_expensive_item,financial,0.5,neutral,TRUE,past,0.9,TRUE
evt_011084,Just bought a luxury bedding set and my sleep quality better improve dramatically.,bought_expensive_item,financial,0.6,hope,FALSE,past,0.7,TRUE
evt_011085,Bought an expensive power tool and now I have to pretend I know how to use it properly.,bought_expensive_item,financial,0.5,anxiety,FALSE,past,0.6,TRUE
evt_011086,My teenager bought a $400 gaming headset and I'm questioning where I went wrong as a parent.,bought_expensive_item,financial,0.3,frustration,FALSE,past,0.8,TRUE
evt_011087,Just bought a $1500 dining table and now I feel obligated to actually host dinner parties.,bought_expensive_item,financial,0.5,anxiety,FALSE,past,0.8,TRUE
